Order,MS SubClass,MS Zoning,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Neighborhood full name
509,20,RL,10206,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,PosN,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,294.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1614.0,1614.0,GasA,Ex,Y,SBrkr,1658,0,0,1658,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Attchd,2008.0,Fin,3.0,726.0,TA,TA,Y,144,44,0,0,0,0,0,9,2009,WD ,Normal,257500,Somerset
510,20,RL,9262,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2009,Gable,CompShg,CemntBd,CmentBd,Stone,194.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1573.0,1573.0,GasA,Ex,Y,SBrkr,1578,0,0,1578,0.0,0.0,2,0,3,1,Ex,7,Typ,1,Attchd,2008.0,Fin,3.0,840.0,TA,TA,Y,0,36,0,0,0,0,0,5,2009,New,Partial,287090,Somerset
511,20,RL,10130,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,260.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1294.0,Unf,0.0,408.0,1702.0,GasA,Ex,Y,SBrkr,1702,0,0,1702,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,2007.0,RFn,3.0,844.0,TA,TA,Y,0,69,0,0,0,0,0,3,2009,WD ,Normal,275500,Somerset
512,20,RL,9139,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,206.0,Gd,TA,PConc,Ex,TA,Av,GLQ,379.0,Unf,0.0,1043.0,1422.0,GasA,Ex,Y,SBrkr,1432,0,0,1432,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,2006.0,Fin,2.0,492.0,TA,TA,Y,297,50,0,0,0,0,0,9,2009,WD ,Normal,245000,Somerset
513,60,RL,9675,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,341.0,Unf,0.0,772.0,1113.0,GasA,Ex,Y,SBrkr,1113,858,0,1971,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,2005.0,RFn,2.0,689.0,TA,TA,Y,0,48,0,0,0,0,0,2,2009,WD ,Normal,253000,Somerset
514,20,RL,11128,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,PosN,PosN,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,198.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2158.0,Unf,0.0,300.0,2458.0,GasA,Ex,Y,SBrkr,2490,0,0,2490,1.0,0.0,2,0,2,1,Ex,9,Typ,2,Attchd,2005.0,Fin,3.0,795.0,TA,TA,Y,70,226,0,0,0,0,0,10,2009,WD ,Normal,468000,Somerset
515,60,FV,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,822.0,Unf,0.0,78.0,900.0,GasA,Ex,Y,SBrkr,932,920,0,1852,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Attchd,2009.0,RFn,2.0,644.0,TA,TA,Y,168,108,0,0,0,0,0,7,2009,New,Partial,252678,Somerset
516,60,FV,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,Ex,Y,SBrkr,786,804,0,1590,0.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,2008.0,RFn,2.0,676.0,TA,TA,Y,0,30,0,0,0,0,0,6,2009,WD ,Normal,210000,Somerset
517,20,FV,7862,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,27.0,Unf,0.0,1191.0,1218.0,GasA,Ex,Y,SBrkr,1218,0,0,1218,0.0,0.0,2,0,2,1,Gd,4,Typ,0,Attchd,2009.0,Fin,2.0,676.0,TA,TA,Y,0,102,0,0,0,0,0,9,2009,New,Partial,208300,Somerset
518,20,FV,7993,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1436.0,1436.0,GasA,Ex,Y,SBrkr,1436,0,0,1436,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,2008.0,Fin,2.0,529.0,TA,TA,Y,0,121,0,0,0,0,0,10,2009,New,Partial,225000,Somerset
519,20,FV,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,72.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,936.0,Unf,0.0,364.0,1300.0,GasA,Ex,Y,SBrkr,1314,0,0,1314,1.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,2009.0,RFn,2.0,552.0,TA,TA,Y,135,112,0,0,0,0,0,9,2009,New,Partial,229456,Somerset
520,20,FV,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1402.0,1402.0,GasA,Ex,Y,SBrkr,1402,0,0,1402,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2008.0,RFn,2.0,625.0,TA,TA,Y,205,126,0,0,0,0,0,5,2009,WD ,Normal,229800,Somerset
521,20,FV,12606,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,120.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1530.0,1530.0,GasA,Ex,Y,SBrkr,1530,0,0,1530,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,2008.0,RFn,3.0,984.0,TA,TA,Y,212,136,0,0,0,0,0,5,2009,WD ,Normal,250000,Somerset
522,20,FV,9187,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,162.0,Ex,TA,PConc,Ex,TA,Mn,GLQ,1121.0,Unf,0.0,645.0,1766.0,GasA,Ex,Y,SBrkr,1766,0,0,1766,1.0,0.0,2,1,2,1,Ex,7,Typ,1,Attchd,2009.0,Fin,3.0,478.0,TA,TA,Y,195,130,0,0,0,0,0,10,2009,New,Partial,370878,Somerset
523,20,FV,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,238.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1348.0,1372.0,GasA,Ex,Y,SBrkr,1448,0,0,1448,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2006.0,RFn,2.0,692.0,TA,TA,Y,0,140,0,0,0,0,0,6,2009,WD ,Normal,238500,Somerset
524,60,FV,11003,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,10,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,160.0,Ex,TA,PConc,Ex,TA,Av,GLQ,765.0,Unf,0.0,252.0,1017.0,GasA,Ex,Y,SBrkr,1026,981,0,2007,1.0,0.0,2,1,3,1,Ex,10,Typ,1,Attchd,2008.0,Fin,3.0,812.0,TA,TA,Y,168,52,0,0,0,0,0,4,2009,WD ,Normal,310000,Somerset
525,60,FV,10603,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,121.0,Gd,TA,PConc,Ex,Gd,No,GLQ,682.0,Unf,0.0,218.0,900.0,GasA,Ex,Y,SBrkr,909,886,0,1795,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,2006.0,Fin,3.0,782.0,TA,TA,Y,168,45,0,0,0,0,0,7,2009,WD ,Normal,270000,Somerset
526,60,FV,10574,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1082.0,1082.0,GasA,Ex,Y,SBrkr,1082,871,0,1953,0.0,0.0,2,1,3,1,Gd,9,Typ,1,Attchd,2005.0,RFn,3.0,1043.0,TA,TA,Y,160,50,0,0,0,0,0,5,2009,WD ,Normal,252000,Somerset
527,60,FV,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,100.0,Gd,TA,PConc,Gd,TA,No,GLQ,812.0,Unf,0.0,280.0,1092.0,GasA,Ex,Y,SBrkr,1112,438,0,1550,1.0,0.0,2,0,2,1,Gd,7,Typ,0,Attchd,2007.0,Fin,2.0,438.0,TA,TA,Y,0,168,0,0,0,0,0,10,2009,WD ,Normal,241000,Somerset
528,20,FV,8125,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,BrkFace,288.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1836.0,1836.0,GasA,Ex,Y,SBrkr,1836,0,0,1836,0.0,0.0,2,0,3,1,Gd,8,Typ,1,Attchd,2009.0,Fin,2.0,517.0,TA,TA,Y,0,175,0,0,0,0,0,10,2009,New,Partial,264500,Somerset
529,20,FV,10625,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1430.0,Unf,0.0,222.0,1652.0,GasA,Ex,Y,SBrkr,1662,0,0,1662,1.0,0.0,2,0,3,1,Ex,8,Typ,1,Attchd,2006.0,RFn,3.0,711.0,TA,TA,Y,168,120,0,0,0,0,0,3,2009,WD ,Normal,291000,Somerset
530,60,FV,9375,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,912.0,912.0,GasA,Ex,Y,SBrkr,912,1182,0,2094,0.0,0.0,2,1,4,1,Gd,8,Typ,1,BuiltIn,2003.0,Fin,2.0,615.0,TA,TA,Y,182,182,0,0,0,0,0,11,2009,WD ,Normal,263000,Somerset
531,20,FV,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,410.0,Unf,0.0,811.0,1221.0,GasA,Ex,Y,SBrkr,1221,0,0,1221,1.0,0.0,2,0,2,1,Gd,6,Typ,0,Attchd,2004.0,RFn,2.0,400.0,TA,TA,Y,0,113,0,0,0,0,0,10,2009,WD ,Normal,185000,Somerset
532,20,FV,8736,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,771.0,ALQ,360.0,422.0,1553.0,GasA,Ex,Y,SBrkr,1553,0,0,1553,1.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,2003.0,RFn,2.0,588.0,TA,TA,Y,192,88,0,0,0,0,0,8,2009,WD ,Normal,234500,Somerset
533,60,FV,8127,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,410.0,Unf,0.0,402.0,812.0,GasA,Ex,Y,SBrkr,812,841,0,1653,1.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,2003.0,RFn,2.0,628.0,TA,TA,Y,0,45,0,0,0,0,0,3,2009,WD ,Normal,209000,Somerset
534,20,RL,9605,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1218.0,1218.0,GasA,Ex,Y,SBrkr,1218,0,0,1218,0.0,0.0,1,1,3,1,Gd,6,Typ,0,Detchd,2007.0,RFn,2.0,576.0,TA,TA,Y,0,178,0,0,0,0,0,4,2009,WD ,Normal,159000,Sawyer West
535,20,RL,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,GLQ,54.0,Unf,0.0,1087.0,1141.0,GasA,Ex,Y,SBrkr,1141,0,0,1141,1.0,0.0,1,1,3,1,Gd,6,Typ,0,Detchd,2006.0,RFn,2.0,484.0,TA,TA,Y,182,0,0,0,0,0,0,6,2009,WD ,Normal,152000,Sawyer West
536,20,RL,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1158.0,1158.0,GasA,Ex,Y,SBrkr,1158,0,0,1158,0.0,0.0,1,1,3,1,Gd,5,Typ,0,None,None,None,0.0,0.0,None,None,Y,0,50,0,0,0,0,0,8,2009,WD ,Normal,143500,Sawyer West
537,60,RL,10628,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,835.0,835.0,GasA,Ex,Y,SBrkr,871,941,0,1812,0.0,0.0,2,1,3,1,Gd,8,Typ,0,BuiltIn,2004.0,RFn,2.0,478.0,TA,TA,Y,146,91,0,0,0,0,0,1,2009,WD ,Normal,193000,Sawyer West
538,20,RL,10141,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,Tar&Grv,VinylSd,VinylSd,BrkFace,264.0,Gd,TA,PConc,Gd,TA,Gd,BLQ,516.0,Rec,774.0,222.0,1512.0,GasA,Ex,Y,SBrkr,1512,0,0,1512,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,2004.0,RFn,3.0,845.0,TA,TA,Y,210,36,0,0,0,0,0,1,2009,WD ,Normal,203000,Sawyer West
539,20,RL,10083,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,833.0,Unf,0.0,343.0,1176.0,GasA,Ex,Y,SBrkr,1200,0,0,1200,1.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,2003.0,RFn,2.0,555.0,TA,TA,Y,0,41,0,0,0,0,0,8,2009,WD ,Normal,184900,Sawyer West
540,20,RL,13072,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1114.0,1114.0,GasA,Ex,Y,SBrkr,1114,0,0,1114,0.0,0.0,1,1,3,1,Gd,6,Typ,0,Detchd,2005.0,Unf,2.0,576.0,TA,TA,Y,248,102,0,0,0,0,0,5,2009,WD ,Normal,159000,Sawyer West
541,20,RL,13072,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1114.0,1114.0,GasA,Ex,Y,SBrkr,1114,0,0,1114,0.0,0.0,1,1,3,1,Gd,6,Typ,0,None,None,None,0.0,0.0,None,None,Y,0,39,0,0,0,0,0,8,2009,WD ,Normal,142000,Sawyer West
542,20,RL,12450,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,836.0,Unf,0.0,278.0,1114.0,GasA,Ex,Y,SBrkr,1114,0,0,1114,1.0,0.0,2,0,3,1,Gd,6,Typ,0,Detchd,2004.0,Unf,2.0,576.0,TA,TA,Y,0,42,0,0,0,0,0,6,2009,WD ,Normal,153000,Sawyer West
543,20,RL,7328,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2008,2009,Gable,CompShg,VinylSd,VinylSd,BrkFace,140.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1450.0,1450.0,GasA,Ex,Y,SBrkr,1450,0,0,1450,0.0,0.0,2,0,2,1,Gd,6,Typ,0,Attchd,2008.0,RFn,3.0,788.0,TA,TA,Y,0,93,0,0,0,0,0,2,2009,New,Partial,224243,Sawyer West
544,60,RL,11492,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,132.0,Gd,TA,PConc,Gd,TA,No,GLQ,637.0,Unf,0.0,276.0,913.0,GasA,Ex,Y,SBrkr,913,1209,0,2122,1.0,0.0,2,1,4,1,Gd,8,Typ,1,Attchd,1997.0,RFn,2.0,559.0,TA,TA,Y,0,74,0,0,0,0,0,4,2009,WD ,Normal,220000,Sawyer West
545,20,RL,10994,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,366.0,Gd,TA,PConc,Gd,Gd,No,GLQ,976.0,Unf,0.0,868.0,1844.0,GasA,Ex,Y,SBrkr,1844,0,0,1844,1.0,0.0,2,0,2,1,Gd,7,Typ,1,Attchd,2005.0,Fin,2.0,620.0,TA,TA,Y,165,44,0,0,0,0,0,9,2009,COD,Abnorml,257000,Sawyer West
546,20,RL,8529,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,20.0,Unf,0.0,1434.0,1454.0,GasA,Ex,Y,SBrkr,1434,0,0,1434,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Attchd,2001.0,RFn,2.0,527.0,TA,TA,Y,290,39,0,0,0,0,0,4,2009,WD ,Normal,189000,Sawyer West
547,60,RL,7703,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,52.0,Rec,364.0,400.0,816.0,GasA,Ex,Y,SBrkr,833,897,0,1730,0.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,1992.0,RFn,2.0,528.0,TA,TA,Y,0,91,0,0,168,0,0,11,2009,WD ,Normal,171500,Sawyer West
548,160,RL,10762,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,626.0,626.0,GasA,TA,Y,SBrkr,626,591,0,1217,0.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,1980.0,RFn,1.0,288.0,TA,TA,Y,0,28,0,0,0,0,0,4,2009,WD ,Normal,120000,Sawyer West
549,120,RL,7175,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,ImStucc,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1332.0,1332.0,GasA,Gd,Y,SBrkr,1332,0,0,1332,0.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,1990.0,RFn,2.0,542.0,TA,TA,Y,0,60,0,0,0,0,0,2,2009,WD ,Normal,145000,Sawyer West
550,60,RL,9109,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,36.0,GLQ,596.0,122.0,754.0,GasA,Ex,Y,SBrkr,754,786,0,1540,1.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,1994.0,RFn,2.0,495.0,TA,TA,Y,140,32,0,0,0,0,0,10,2009,WD ,Normal,184000,Sawyer West
551,60,RL,10274,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,7,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,141.0,TA,Gd,CBlock,Gd,TA,No,Rec,331.0,Unf,0.0,345.0,676.0,GasA,TA,Y,SBrkr,698,702,0,1400,0.0,0.0,2,1,3,1,TA,6,Typ,0,Attchd,1986.0,RFn,2.0,465.0,TA,TA,Y,0,48,0,0,0,0,0,7,2009,WD ,Normal,162000,Sawyer West
552,90,RL,8250,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,2Story,6,7,1981,1981,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,Y,SBrkr,964,918,0,1882,0.0,0.0,2,0,4,2,TA,8,Typ,2,Attchd,1981.0,Unf,2.0,612.0,TA,TA,Y,0,0,0,0,0,0,0,5,2009,WD ,Normal,160000,Sawyer West
553,20,RH,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,None,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,721.0,721.0,GasA,Gd,Y,SBrkr,841,0,0,841,0.0,0.0,1,0,2,1,TA,4,Typ,0,CarPort,1950.0,Unf,1.0,294.0,TA,TA,N,250,0,24,0,0,0,0,9,2009,WD ,Normal,82000,Sawyer West
554,45,RH,9000,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,6,3,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,784.0,784.0,GasA,TA,N,FuseA,784,0,0,784,0.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,1950.0,Unf,2.0,360.0,Fa,Fa,N,0,0,91,0,0,0,0,10,2009,WD ,Normal,76000,Sawyer West
555,20,RL,9750,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,68.0,BLQ,884.0,28.0,980.0,GasA,Gd,Y,SBrkr,980,0,0,980,1.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1969.0,Unf,2.0,400.0,TA,TA,Y,0,28,0,0,0,0,0,11,2009,WD ,Normal,110000,Sawyer
556,20,RL,7064,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,153.0,TA,TA,CBlock,TA,TA,No,BLQ,560.0,Unf,0.0,420.0,980.0,GasA,TA,Y,SBrkr,980,0,0,980,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1986.0,Unf,2.0,484.0,TA,TA,Y,192,0,0,0,0,0,0,7,2009,WD ,Normal,135000,Sawyer
557,20,RL,8499,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,660.0,Unf,0.0,204.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,864,1.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1982.0,Unf,2.0,732.0,TA,TA,Y,0,312,0,0,0,0,0,6,2009,WD ,Normal,141000,Sawyer
558,20,RL,9079,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,864.0,Unf,0.0,0.0,864.0,GasA,TA,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,2,1,TA,5,Typ,0,Attchd,1961.0,Unf,1.0,440.0,TA,TA,Y,158,0,0,0,0,0,0,7,2009,WD ,Normal,122000,Sawyer
